,grade,male,preschool,expectBachelors,motherHS,motherWork,fatherHS,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore,American Indian/Alaska Native,Asian,Black,Hispanic,More than one race,Native Hawaiian/Other Pacific Islander,White
1591,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,205.0,16.0,1.0,1,0,434.0,342.85,0,0,0,0,0,0,1
1593,9,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,17.0,1.0,1,0,421.0,315.27,0,0,0,0,0,0,1
1597,10,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,35.0,1.0,1,1,2144.0,440.4,0,0,1,0,0,0,0
1598,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,156.0,32.0,1.0,1,1,2942.0,440.63,0,0,0,1,0,0,0
1600,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,1,2532.0,558.21,0,0,1,0,0,0,0
1601,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,25.0,1.0,1,0,996.0,580.37,0,0,0,0,0,1,0
1605,10,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,300.0,30.0,1.0,1,0,889.0,339.16,0,0,0,1,0,0,0
1607,10,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,285.0,35.0,1.0,1,1,2085.0,537.31,0,0,0,1,0,0,0
1608,10,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,235.0,12.0,1.0,1,0,1828.0,565.31,0,0,0,0,0,0,1
1610,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,336.0,28.0,1.0,1,0,1897.0,663.07,0,0,0,0,0,0,1
1611,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,240.0,20.0,1.0,1,0,247.0,477.65,0,0,0,0,0,0,1
1613,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300.0,20.0,1.0,1,0,929.0,681.47,0,0,0,0,0,0,1
1615,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,200.0,30.0,1.0,0,1,398.0,399.88,0,0,0,0,0,0,1
1617,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,26.0,1.0,1,1,1998.0,371.84,0,0,0,1,0,0,0
1619,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,400.0,25.0,1.0,1,0,820.0,437.12,0,0,1,0,0,0,0
1620,11,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,225.0,25.0,1.0,1,1,1408.0,619.06,0,0,0,1,0,0,0
1621,10,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,330.0,28.0,1.0,1,1,2144.0,571.0,0,0,0,1,0,0,0
1622,10,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,360.0,30.0,1.0,1,1,2886.0,467.51,0,0,0,1,0,0,0
1624,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,30.0,1.0,1,1,3201.0,529.77,0,0,0,1,0,0,0
1627,10,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,285.0,25.0,1.0,1,1,2085.0,566.67,0,1,0,0,0,0,0
1628,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,275.0,9.0,1.0,1,1,539.0,540.41,0,0,0,1,0,0,0
1630,11,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,250.0,25.0,1.0,0,1,308.0,520.82,0,0,0,1,0,0,0
1631,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,25.0,1.0,1,1,2532.0,577.41,0,0,0,0,0,0,1
1632,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,1,0,2098.0,602.93,0,0,0,0,0,0,1
1633,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,350.0,30.0,1.0,1,0,1295.0,502.46,0,0,0,0,0,0,1
1635,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,28.0,1.0,1,0,505.0,419.19,0,0,0,0,0,0,1
1637,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,18.0,1.0,0,1,366.0,635.62,0,0,0,0,0,0,1
1638,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,18.0,1.0,1,0,389.0,615.48,0,0,0,0,1,0,0
1639,10,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,20.0,1.0,1,0,366.0,499.89,0,0,0,0,0,0,1
1640,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,230.0,18.0,1.0,1,0,1828.0,511.2,0,0,0,0,0,0,1
1641,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,25.0,1.0,1,1,2080.0,447.06,0,0,0,0,0,0,1
1642,10,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,300.0,19.0,1.0,1,0,1526.0,425.82,0,0,0,0,0,0,1
1643,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,30.0,1.0,1,0,1471.0,537.95,0,0,0,0,0,0,1
1645,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,13.0,1.0,1,0,1380.0,609.84,0,0,1,0,0,0,0
1648,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,25.0,1.0,1,1,2203.0,557.13,0,0,0,0,0,0,1
1649,10,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,200.0,20.0,1.0,1,1,2144.0,556.81,0,0,0,1,0,0,0
1650,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,265.0,30.0,1.0,1,1,2085.0,462.8,0,1,0,0,0,0,0
1651,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,20.0,1.0,1,0,2041.0,592.65,0,0,0,0,0,0,1
1653,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,325.0,25.0,1.0,1,1,2080.0,485.78,0,0,0,0,0,0,1
1655,10,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,315.0,40.0,1.0,1,1,3138.0,560.91,0,0,0,0,0,0,1
1656,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,25.0,1.0,1,0,690.0,623.43,0,0,0,0,0,0,1
1657,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,28.0,1.0,1,1,2255.0,457.48,0,0,1,0,0,0,0
1659,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,12.0,1.0,1,1,1900.0,621.92,0,0,0,0,0,0,1
1661,9,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,300.0,20.0,1.0,1,0,362.0,443.73,0,0,0,0,0,0,1
1662,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,1087.0,491.4,0,0,0,0,0,0,1
1665,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,1610.0,606.74,0,0,0,0,0,0,1
1666,11,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,210.0,17.0,1.0,1,0,774.0,624.38,0,0,0,0,0,0,1
1667,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,25.0,1.0,0,0,1064.0,582.63,0,0,0,0,0,0,1
1668,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,25.0,1.0,1,0,1087.0,570.12,0,0,0,0,0,0,1
1670,10,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,15.0,1.0,1,0,2361.0,401.05,0,0,1,0,0,0,0
1672,10,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,200.0,23.0,1.0,1,1,1196.0,478.13,0,0,0,1,0,0,0
1675,10,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,360.0,27.0,1.0,1,1,1619.0,477.21,0,0,1,0,0,0,0
1676,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,315.0,43.0,1.0,1,0,808.0,393.03,0,0,0,0,0,0,1
1677,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,35.0,1.0,1,1,3138.0,484.02,0,0,0,0,0,0,1
1678,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,270.0,30.0,1.0,0,1,570.0,414.51,0,0,0,1,0,0,0
1681,10,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,285.0,40.0,1.0,1,1,2085.0,607.46,0,1,0,0,0,0,0
1683,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,195.0,22.0,1.0,0,1,570.0,473.44,0,0,0,1,0,0,0
1685,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,25.0,1.0,0,1,1212.0,474.56,0,0,0,0,0,0,1
1686,10,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,23.0,1.0,1,0,1380.0,399.72,0,0,1,0,0,0,0
1688,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,270.0,32.0,1.0,1,1,1734.0,671.21,0,0,0,0,0,0,1
1690,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,276.0,428.7,0,0,0,0,0,0,1
1691,11,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,275.0,35.0,1.0,1,1,3261.0,545.35,0,0,0,1,0,0,0
1694,10,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,280.0,20.0,1.0,1,0,754.0,459.78,0,0,0,1,0,0,0
1695,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,300.0,30.0,1.0,1,1,1988.0,385.11,0,0,0,0,0,0,1
1697,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,1,1640.0,608.25,0,0,0,0,0,0,1
1700,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,20.0,1.0,0,1,575.0,546.07,0,0,0,1,0,0,0
1701,10,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,29.0,1.0,1,1,1095.0,574.33,0,0,0,1,0,0,0
1704,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,210.0,35.0,1.0,1,1,2255.0,491.48,0,0,0,1,0,0,0
1706,10,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,40.0,1.0,1,1,3138.0,440.79,0,0,0,1,0,0,0
1707,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,13.0,1.0,1,0,196.0,474.0,0,0,0,0,0,0,1
1709,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,1,2004.0,437.36,0,0,0,0,0,0,1
1711,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,0,0,1064.0,505.18,0,0,0,0,0,0,1
1713,11,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,15.0,1.0,1,0,247.0,538.93,0,0,0,0,0,0,1
1714,11,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,250.0,30.0,1.0,1,0,1347.0,456.44,0,0,0,1,0,0,0
1716,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,358.0,529.72,0,0,0,0,0,0,1
1717,11,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,250.0,30.0,1.0,1,0,1347.0,377.32,0,0,0,1,0,0,0
1718,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,29.0,1.0,1,0,2340.0,619.02,0,0,0,0,0,0,1
1719,10,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,24.0,1.0,1,0,854.0,469.0,0,0,0,0,0,0,1
1720,10,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,330.0,38.0,1.0,1,1,1763.0,515.39,0,0,0,1,0,0,0
1722,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,200.0,20.0,1.0,0,1,398.0,551.68,0,0,0,1,0,0,0
1723,11,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,25.0,1.0,1,0,247.0,621.11,0,0,0,0,0,0,1
1724,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,22.0,1.0,1,0,1375.0,443.29,0,0,0,0,0,0,1
1727,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,1,1,1640.0,488.99,0,0,0,0,0,0,1
1728,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,30.0,1.0,1,1,1276.0,506.17,0,0,1,0,0,0,0
1729,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,18.0,1.0,0,1,915.0,476.16,0,0,0,1,0,0,0
1730,11,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,376.0,20.0,1.0,1,1,3000.0,432.87,0,0,0,1,0,0,0
1731,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,360.0,25.0,1.0,0,1,575.0,574.77,0,0,0,0,0,0,1
1732,10,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,175.0,35.0,1.0,1,1,989.0,310.38,0,0,0,1,0,0,0
1733,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,350.0,30.0,1.0,1,0,1375.0,679.35,0,0,0,0,0,0,1
1735,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,400.0,27.0,1.0,1,0,930.0,677.84,0,0,0,0,0,0,1
1737,10,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,24.0,1.0,1,0,1411.0,568.45,0,0,0,0,0,0,1
1741,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,16.0,1.0,1,0,149.0,473.28,0,0,0,0,0,0,1
1742,11,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,25.0,1.0,1,0,1812.0,419.27,0,0,0,0,0,0,1
1743,11,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,347.0,502.28,0,0,0,0,0,0,1
1746,10,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,30.0,1.0,1,0,1087.0,502.94,0,0,0,0,0,0,1
1747,9,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,25.0,1.0,1,0,196.0,337.71,0,0,0,0,0,0,1
1749,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,20.0,1.0,1,0,929.0,638.74,0,0,0,0,0,0,1
1750,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,225.0,22.0,1.0,1,0,276.0,471.3,0,0,0,0,0,0,1
1751,11,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,180.0,15.0,1.0,1,0,434.0,565.44,0,0,0,0,0,0,1
1753,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,17.0,1.0,1,0,868.0,551.61,0,0,0,0,0,0,1
1754,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,23.0,1.0,0,1,1212.0,512.32,0,0,0,0,0,0,1
1755,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,360.0,30.0,1.0,1,0,1295.0,565.04,0,0,0,0,1,0,0
1756,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,20.0,1.0,1,1,2162.0,446.58,1,0,0,0,0,0,0
1758,10,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,30.0,1.0,1,1,3592.0,284.64,0,0,0,0,0,0,1
1759,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,360.0,25.0,1.0,1,1,2886.0,468.71,0,0,0,1,0,0,0
1761,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,150.0,20.0,1.0,1,0,1327.0,560.26,0,0,0,0,0,0,1
1762,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,1233.0,595.93,0,0,0,0,0,0,1
1763,10,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,300.0,30.0,1.0,1,0,2340.0,604.99,0,1,0,0,0,0,0
1766,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,210.0,14.0,1.0,1,0,996.0,495.85,0,0,0,0,0,0,1
1767,10,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,25.0,1.0,1,1,1046.0,489.57,0,0,0,0,0,0,1
1768,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,20.0,1.0,1,0,1087.0,610.6,0,0,0,0,0,0,1
1769,9,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,225.0,25.0,1.0,1,1,1110.0,410.37,0,0,0,1,0,0,0
1770,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,32.0,1.0,1,1,3164.0,500.53,0,0,0,1,0,0,0
1771,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,175.0,25.0,1.0,1,0,1250.0,508.4,0,0,0,1,0,0,0
1776,9,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,225.0,26.0,1.0,1,0,1897.0,357.84,0,0,0,1,0,0,0
1777,11,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,21.0,1.0,1,0,1064.0,598.48,0,0,0,0,0,0,1
1778,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,371.0,20.0,0.0,1,1,502.0,446.43,0,0,0,0,0,0,1
1781,10,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,270.0,28.0,1.0,1,1,2999.0,592.44,0,0,0,0,0,0,1
1782,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,28.0,1.0,0,0,1064.0,593.45,0,0,0,0,0,0,1
1783,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,30.0,1.0,1,0,1471.0,569.57,0,0,0,0,0,0,1
1789,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,10.0,1.0,1,0,1692.0,551.85,0,0,1,0,0,0,0
1792,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,20.0,1.0,1,0,1489.0,629.38,0,0,0,0,0,0,1
1793,9,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,20.0,1.0,1,0,434.0,478.01,0,0,0,0,0,0,1
1794,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,10.0,1.0,1,0,929.0,584.23,0,0,0,0,0,0,1
1796,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,20.0,1.0,1,0,926.0,547.99,0,0,0,0,0,0,1
1798,9,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,18.0,1.0,1,0,362.0,378.19,0,0,0,0,0,0,1
1801,10,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,225.0,15.0,1.0,0,1,356.0,609.48,0,1,0,0,0,0,0
1802,10,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,0,850.0,540.01,0,0,0,0,0,0,1
1803,11,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,20.0,1.0,1,0,227.0,658.22,0,0,0,0,0,0,1
1808,10,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,30.0,0.0,1,0,362.0,478.33,0,0,0,0,0,0,1
1810,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,20.0,1.0,1,0,227.0,529.85,0,0,0,0,0,0,1
1811,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,32.0,1.0,1,1,1988.0,405.06,0,0,0,0,0,0,1
1813,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,30.0,1.0,1,1,1988.0,419.5,0,0,0,0,0,0,1
1817,9,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,1,0,1610.0,510.78,0,0,0,0,0,0,1
1818,11,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,385.0,32.0,1.0,1,0,868.0,261.58,0,0,1,0,0,0,0
1821,10,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,20.0,1.0,1,0,1471.0,594.51,0,0,0,0,0,0,1
1822,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,275.0,31.0,1.0,1,0,2340.0,561.86,0,0,0,0,0,0,1
1823,11,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,225.0,21.0,1.0,1,1,1062.0,412.19,0,0,0,1,0,0,0
1824,11,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,315.0,35.0,1.0,1,1,3201.0,502.04,0,0,0,1,0,0,0
1825,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,30.0,1.0,1,1,2080.0,551.76,0,0,0,0,0,0,1
1826,11,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,225.0,23.0,1.0,1,1,1062.0,486.51,0,1,0,0,0,0,0
1827,10,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,0,0,1064.0,550.64,0,0,0,0,0,0,1
1829,11,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,20.0,1.0,1,1,1900.0,656.71,0,0,0,0,0,0,1
1830,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,28.0,1.0,1,0,846.0,458.69,0,0,0,0,0,0,1
1832,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,23.0,1.0,1,0,1233.0,600.31,0,0,0,0,0,0,1
1833,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,30.0,1.0,1,1,2999.0,579.18,0,0,0,0,0,0,1
1834,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,37.0,1.0,1,1,3201.0,574.57,0,0,0,1,0,0,0
